number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,7.869980755517805,0.025461973715791848,0.30650998724980005,rmse,1.5457328897859115,0.02857705313632716,13,11,reg:squarederror,0.8154984022296866,gpu_hist,COMPLETE
1,7.825717823648427,0.0015253426189611357,0.32587060131831846,rmse,5.084714111944663,0.01159348998468507,7,284,reg:squarederror,0.47262403883849513,gpu_hist,COMPLETE
2,7.996590469714546,0.024851945464842935,0.7794822985040715,rmse,0.03495398104988092,0.0015232753410151438,5,129,reg:squarederror,0.7411019556841609,gpu_hist,COMPLETE
